transaction_id,timestamp,transaction_type,merchant_category,amount_inr,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,hour_of_day,is_weekend,transaction_status,fraud_flag,anomaly_score,anomaly_risk_band
TXN0000225932,2024-06-25 06:14:44,P2P,Grocery,76,26-35,46-55,Andhra Pradesh,ICICI,Yes Bank,Web,WiFi,6,0,SUCCESS,0,0.5108857973911456,High Anomaly
TXN0000087147,2024-09-14 16:51:43,Recharge,Other,90,36-45,36-45,Tamil Nadu,IndusInd,Axis,Android,WiFi,16,1,SUCCESS,0,0.5108836701194731,High Anomaly
TXN0000081143,2024-10-27 17:14:11,Recharge,Healthcare,402,46-55,18-25,Telangana,HDFC,HDFC,iOS,5G,17,1,SUCCESS,0,0.5108835173269949,High Anomaly
TXN0000007928,2024-04-09 20:49:46,Bill Payment,Entertainment,290,18-25,36-45,Karnataka,Kotak,ICICI,iOS,WiFi,20,0,SUCCESS,0,0.5108759140519923,High Anomaly
TXN0000121185,2024-05-24 05:40:01,P2P,Utilities,1364,26-35,18-25,West Bengal,IndusInd,ICICI,Web,WiFi,5,0,SUCCESS,0,0.510865975338906,High Anomaly
TXN0000064376,2024-09-23 18:07:24,P2P,Fuel,1824,26-35,36-45,West Bengal,Kotak,Yes Bank,Web,WiFi,18,0,SUCCESS,0,0.5108641193250225,High Anomaly
TXN0000217404,2024-07-19 19:06:43,P2M,Grocery,2798,56+,36-45,Gujarat,ICICI,PNB,Web,5G,19,0,SUCCESS,0,0.5108563538905226,High Anomaly
TXN0000081728,2024-09-01 08:36:11,Recharge,Entertainment,308,26-35,18-25,Andhra Pradesh,HDFC,Kotak,Web,4G,8,1,SUCCESS,0,0.5108547924361049,High Anomaly
TXN0000188704,2024-07-26 11:57:23,Recharge,Entertainment,122,46-55,46-55,Maharashtra,IndusInd,HDFC,Android,3G,11,0,SUCCESS,0,0.5108527089986,High Anomaly
TXN0000198595,2024-12-04 22:42:05,Recharge,Transport,59,18-25,26-35,Uttar Pradesh,Kotak,Kotak,iOS,5G,22,0,SUCCESS,0,0.5108512031415364,High Anomaly
TXN0000136924,2024-03-30 06:42:28,Bill Payment,Other,1939,46-55,18-25,Delhi,PNB,Kotak,iOS,5G,6,1,SUCCESS,0,0.5108508059553921,High Anomaly
TXN0000119702,2024-06-22 08:33:46,Bill Payment,Grocery,902,18-25,36-45,Andhra Pradesh,HDFC,IndusInd,iOS,WiFi,8,1,SUCCESS,0,0.5108441209528923,High Anomaly
TXN0000126974,2024-05-22 12:53:57,Bill Payment,Transport,353,18-25,36-45,Tamil Nadu,HDFC,PNB,iOS,WiFi,12,0,SUCCESS,0,0.5108423185160771,High Anomaly
TXN0000189930,2024-04-08 13:33:29,P2P,Shopping,85,46-55,26-35,Rajasthan,Axis,PNB,Web,5G,13,0,SUCCESS,0,0.5108422652773063,High Anomaly
TXN0000234034,2024-05-21 12:23:46,P2M,Fuel,683,46-55,46-55,Uttar Pradesh,PNB,Kotak,Web,4G,12,0,SUCCESS,0,0.510841004830169,High Anomaly
TXN0000197746,2024-05-07 07:24:04,P2P,Education,3536,36-45,46-55,Tamil Nadu,IndusInd,IndusInd,Web,4G,7,0,SUCCESS,0,0.5108384613615572,High Anomaly
TXN0000219273,2024-10-04 05:00:34,Bill Payment,Education,1434,18-25,18-25,Uttar Pradesh,Kotak,Yes Bank,Web,4G,5,0,SUCCESS,0,0.5108362100122036,High Anomaly
TXN0000169298,2024-05-28 08:52:34,P2P,Entertainment,158,18-25,46-55,Delhi,Yes Bank,PNB,iOS,WiFi,8,0,FAILED,0,0.5108356630189155,High Anomaly
TXN0000063267,2024-04-10 08:06:37,Recharge,Transport,361,26-35,36-45,Andhra Pradesh,Yes Bank,HDFC,iOS,WiFi,8,0,SUCCESS,0,0.5108319286754622,High Anomaly
TXN0000153071,2024-12-24 01:43:10,P2M,Food,85,56+,18-25,Karnataka,Kotak,PNB,iOS,5G,1,0,SUCCESS,0,0.510829933944816,High Anomaly
TXN0000221286,2024-04-17 12:04:08,P2M,Grocery,346,56+,26-35,Tamil Nadu,PNB,ICICI,Web,WiFi,12,0,SUCCESS,0,0.5108228727237734,High Anomaly
TXN0000162528,2024-09-09 17:46:30,P2M,Grocery,1776,18-25,56+,Andhra Pradesh,Kotak,Kotak,iOS,5G,17,0,SUCCESS,0,0.5108156420995881,High Anomaly
TXN0000247566,2024-05-13 09:16:39,Bill Payment,Shopping,5229,46-55,26-35,Gujarat,ICICI,PNB,iOS,5G,9,0,FAILED,0,0.510811901384369,High Anomaly
TXN0000230549,2024-12-01 11:06:19,P2P,Transport,78,56+,18-25,Telangana,Yes Bank,IndusInd,iOS,5G,11,1,SUCCESS,0,0.510809119307365,High Anomaly
TXN0000113533,2024-06-01 18:57:14,P2M,Grocery,1609,46-55,26-35,Tamil Nadu,HDFC,PNB,Web,3G,18,1,SUCCESS,0,0.5108066088400498,High Anomaly
TXN0000176485,2024-09-08 11:52:09,P2M,Utilities,6566,56+,36-45,Telangana,HDFC,Kotak,iOS,5G,11,1,SUCCESS,0,0.5107996407474664,High Anomaly
TXN0000030696,2024-08-31 09:50:51,Bill Payment,Utilities,4084,46-55,26-35,West Bengal,Kotak,Yes Bank,Android,WiFi,9,1,SUCCESS,0,0.5107993940104575,High Anomaly
TXN0000026377,2024-01-19 12:25:30,Bill Payment,Shopping,3177,46-55,56+,Rajasthan,HDFC,HDFC,Android,3G,12,0,SUCCESS,0,0.5107987800508358,High Anomaly
TXN0000190418,2024-04-20 21:47:13,Recharge,Transport,133,26-35,36-45,Uttar Pradesh,IndusInd,ICICI,iOS,5G,21,1,SUCCESS,0,0.510791200712191,High Anomaly
TXN0000028563,2024-04-28 13:38:23,Bill Payment,Grocery,679,36-45,36-45,Delhi,Kotak,ICICI,iOS,WiFi,13,1,SUCCESS,0,0.5107876834122248,High Anomaly
TXN0000056838,2024-06-02 20:59:07,P2M,Other,235,46-55,36-45,Tamil Nadu,Yes Bank,Yes Bank,iOS,WiFi,20,1,SUCCESS,0,0.51078557896602,High Anomaly
TXN0000007864,2024-12-22 14:08:25,P2M,Shopping,2310,18-25,26-35,Karnataka,Yes Bank,ICICI,Web,3G,14,1,SUCCESS,0,0.5107853171022586,High Anomaly
TXN0000032543,2024-11-02 16:45:49,P2P,Education,8227,36-45,18-25,Telangana,IndusInd,Axis,iOS,WiFi,16,1,SUCCESS,0,0.5107816317864465,High Anomaly
TXN0000141840,2024-09-07 12:02:28,Recharge,Shopping,1325,56+,46-55,Tamil Nadu,PNB,SBI,Android,4G,12,1,SUCCESS,0,0.5107788652726112,High Anomaly
TXN0000050743,2024-06-03 18:32:04,P2M,Grocery,249,18-25,36-45,West Bengal,HDFC,PNB,Web,3G,18,0,SUCCESS,0,0.5107786267725016,High Anomaly
TXN0000143125,2024-06-20 22:00:17,P2P,Grocery,163,56+,26-35,Uttar Pradesh,PNB,PNB,Web,WiFi,22,0,SUCCESS,0,0.5107746437985027,High Anomaly
TXN0000096747,2024-12-28 11:21:41,Recharge,Utilities,957,46-55,36-45,Maharashtra,Kotak,IndusInd,iOS,4G,11,1,SUCCESS,0,0.510754454184759,High Anomaly
TXN0000152446,2024-12-14 08:29:48,Bill Payment,Education,6372,46-55,26-35,Andhra Pradesh,IndusInd,SBI,Android,WiFi,8,1,SUCCESS,0,0.510737287435241,High Anomaly
TXN0000056097,2024-08-03 11:45:45,P2M,Shopping,4967,56+,26-35,Delhi,PNB,HDFC,Web,4G,11,1,SUCCESS,0,0.5107270813395638,High Anomaly
TXN0000184078,2024-02-24 06:37:23,P2M,Shopping,544,46-55,26-35,Uttar Pradesh,ICICI,PNB,Web,4G,6,1,SUCCESS,0,0.5107209942707587,High Anomaly
TXN0000192326,2024-09-14 19:05:06,Recharge,Food,214,46-55,56+,Rajasthan,SBI,SBI,iOS,4G,19,1,SUCCESS,0,0.5107189369071514,High Anomaly
TXN0000083797,2024-08-25 17:16:23,P2M,Healthcare,1587,56+,36-45,Rajasthan,Kotak,HDFC,iOS,5G,17,1,SUCCESS,0,0.5107098404272347,High Anomaly
TXN0000236786,2024-06-03 11:54:29,P2P,Utilities,8367,26-35,18-25,Gujarat,IndusInd,Kotak,Web,3G,11,0,SUCCESS,0,0.5107036520495211,High Anomaly
TXN0000126205,2024-06-08 06:11:25,Recharge,Utilities,6242,56+,18-25,Delhi,IndusInd,Axis,Android,4G,6,1,SUCCESS,0,0.5106970580321336,High Anomaly
TXN0000057294,2024-07-27 17:02:12,P2M,Entertainment,932,46-55,56+,Tamil Nadu,SBI,Axis,Web,4G,17,1,SUCCESS,0,0.5106932070454329,High Anomaly
TXN0000104434,2024-04-09 21:44:09,Recharge,Fuel,386,36-45,36-45,Delhi,Yes Bank,IndusInd,Web,5G,21,0,SUCCESS,0,0.5106718799963902,High Anomaly
TXN0000161043,2024-06-30 20:02:13,P2M,Shopping,5237,26-35,46-55,Tamil Nadu,SBI,IndusInd,Web,5G,20,1,SUCCESS,0,0.5106718565131803,High Anomaly
TXN0000030938,2024-06-23 19:08:43,Bill Payment,Other,330,56+,26-35,Uttar Pradesh,SBI,HDFC,iOS,WiFi,19,1,SUCCESS,0,0.5106715068975131,High Anomaly
TXN0000080125,2024-03-30 10:13:29,P2M,Food,200,56+,36-45,Gujarat,ICICI,SBI,iOS,WiFi,10,1,SUCCESS,0,0.5106698560055145,High Anomaly
TXN0000077546,2024-05-10 16:08:48,P2P,Food,214,46-55,56+,Delhi,Kotak,PNB,iOS,WiFi,16,0,SUCCESS,0,0.5106652568977627,High Anomaly
TXN0000218990,2024-06-10 19:42:52,P2P,Fuel,2071,56+,26-35,West Bengal,Axis,HDFC,Web,WiFi,19,0,SUCCESS,0,0.5106606922605303,High Anomaly
TXN0000208223,2024-01-03 17:01:00,Bill Payment,Entertainment,295,18-25,26-35,Uttar Pradesh,SBI,Yes Bank,Web,3G,17,0,FAILED,0,0.5106596591619641,High Anomaly
TXN0000062010,2024-12-08 08:21:16,P2M,Entertainment,115,56+,36-45,Telangana,IndusInd,HDFC,Web,4G,8,1,SUCCESS,0,0.5106566405512057,High Anomaly
TXN0000201609,2024-07-16 19:12:29,P2M,Entertainment,134,56+,46-55,Delhi,Axis,Yes Bank,Android,3G,19,0,SUCCESS,0,0.5106517021127406,High Anomaly
TXN0000226253,2024-07-04 11:59:36,Bill Payment,Fuel,1096,18-25,18-25,Karnataka,PNB,PNB,Web,5G,11,0,SUCCESS,0,0.510637230987239,High Anomaly
TXN0000126675,2024-08-24 17:27:09,P2M,Food,810,18-25,36-45,Rajasthan,HDFC,PNB,Web,WiFi,17,1,SUCCESS,0,0.510636864614828,High Anomaly
TXN0000069820,2024-01-10 09:58:08,Bill Payment,Shopping,4767,18-25,18-25,Tamil Nadu,ICICI,ICICI,iOS,WiFi,9,0,SUCCESS,0,0.5106362997535411,High Anomaly
TXN0000157394,2024-12-08 16:16:53,Recharge,Shopping,2309,36-45,18-25,Andhra Pradesh,Yes Bank,Kotak,iOS,5G,16,1,SUCCESS,0,0.5106362404379761,High Anomaly
TXN0000097030,2024-12-28 18:39:25,Recharge,Utilities,207,36-45,36-45,Telangana,Kotak,Axis,iOS,5G,18,1,SUCCESS,0,0.5106280113509661,High Anomaly
TXN0000232382,2024-11-03 18:26:21,Recharge,Other,610,26-35,56+,Maharashtra,HDFC,PNB,Android,WiFi,18,1,SUCCESS,0,0.5106231910925283,High Anomaly
TXN0000203919,2024-03-23 18:36:24,Bill Payment,Other,1108,46-55,36-45,Delhi,PNB,SBI,Web,5G,18,1,SUCCESS,0,0.5106166357579847,High Anomaly
TXN0000131438,2024-08-16 13:13:39,P2M,Shopping,1393,56+,36-45,West Bengal,HDFC,HDFC,Web,5G,13,0,SUCCESS,0,0.51060770749757,High Anomaly
TXN0000064920,2024-06-02 17:51:20,P2P,Fuel,1011,46-55,36-45,Uttar Pradesh,Kotak,PNB,iOS,3G,17,1,SUCCESS,0,0.5106074713515943,High Anomaly
TXN0000073927,2024-04-10 10:04:18,P2M,Fuel,3800,26-35,18-25,Andhra Pradesh,Yes Bank,IndusInd,Web,WiFi,10,0,SUCCESS,0,0.5106061082015715,High Anomaly
TXN0000031684,2024-04-09 07:04:18,P2M,Utilities,459,36-45,56+,Rajasthan,HDFC,Kotak,Web,4G,7,0,SUCCESS,0,0.5105970455439526,High Anomaly
TXN0000066046,2024-04-16 10:48:24,Recharge,Entertainment,220,36-45,46-55,Andhra Pradesh,IndusInd,HDFC,Android,WiFi,10,0,SUCCESS,0,0.5105936558125123,High Anomaly
TXN0000043560,2024-07-13 06:03:12,Bill Payment,Entertainment,334,26-35,26-35,Telangana,ICICI,Yes Bank,Web,4G,6,1,SUCCESS,0,0.5105911369556464,High Anomaly
TXN0000099173,2024-08-23 21:05:25,P2M,Food,204,46-55,18-25,Gujarat,Axis,PNB,iOS,3G,21,0,SUCCESS,0,0.5105897987978351,High Anomaly
TXN0000035310,2024-04-21 20:12:43,Bill Payment,Utilities,8747,46-55,26-35,Telangana,Yes Bank,PNB,iOS,4G,20,1,SUCCESS,0,0.5105758180606158,High Anomaly
TXN0000021051,2024-09-09 21:45:59,Bill Payment,Shopping,383,26-35,26-35,Andhra Pradesh,SBI,Axis,Web,WiFi,21,0,SUCCESS,0,0.5105754192890214,High Anomaly
TXN0000215720,2024-11-02 01:26:05,P2P,Other,448,26-35,46-55,Uttar Pradesh,Axis,Axis,Web,WiFi,1,1,FAILED,0,0.5105725136307052,High Anomaly
TXN0000071137,2024-01-21 11:32:33,Bill Payment,Education,4712,18-25,56+,Karnataka,ICICI,PNB,Android,4G,11,1,SUCCESS,0,0.5105674982745275,High Anomaly
TXN0000003218,2024-10-28 22:43:44,P2P,Utilities,3471,56+,56+,Rajasthan,IndusInd,PNB,Android,WiFi,22,0,SUCCESS,0,0.5105652598817044,High Anomaly
TXN0000103140,2024-03-12 14:32:10,Bill Payment,Utilities,3439,26-35,18-25,Gujarat,Axis,HDFC,Web,WiFi,14,0,SUCCESS,0,0.5105590856989342,High Anomaly
TXN0000003922,2024-03-18 03:16:23,P2P,Fuel,1019,18-25,18-25,West Bengal,Kotak,Yes Bank,iOS,3G,3,0,SUCCESS,0,0.5105530084150117,High Anomaly
TXN0000030592,2024-03-02 10:33:31,P2P,Healthcare,553,18-25,46-55,Tamil Nadu,Axis,PNB,iOS,WiFi,10,1,SUCCESS,0,0.5105437143727013,High Anomaly
TXN0000114557,2024-08-08 13:51:08,Recharge,Grocery,1574,18-25,26-35,Andhra Pradesh,HDFC,Axis,iOS,3G,13,0,SUCCESS,0,0.510543413181251,High Anomaly
TXN0000190170,2024-08-11 12:54:58,P2M,Shopping,1549,26-35,26-35,Tamil Nadu,IndusInd,Kotak,Web,WiFi,12,1,SUCCESS,0,0.51054093699192,High Anomaly
TXN0000155586,2024-01-19 16:50:05,Bill Payment,Entertainment,167,36-45,56+,Maharashtra,SBI,PNB,iOS,WiFi,16,0,SUCCESS,0,0.510538146822116,High Anomaly
TXN0000197694,2024-04-16 23:25:59,P2P,Healthcare,204,46-55,18-25,Rajasthan,ICICI,ICICI,iOS,WiFi,23,0,SUCCESS,0,0.5105378822144365,High Anomaly
TXN0000045189,2024-09-29 17:12:43,P2P,Shopping,987,46-55,56+,Uttar Pradesh,Axis,Kotak,Web,4G,17,1,FAILED,0,0.5105359960338213,High Anomaly
TXN0000179937,2024-03-21 18:39:15,P2P,Healthcare,294,26-35,46-55,Tamil Nadu,IndusInd,Yes Bank,Web,3G,18,0,SUCCESS,0,0.5105359877702296,High Anomaly
TXN0000147558,2024-10-10 10:23:44,P2P,Shopping,460,46-55,18-25,Tamil Nadu,SBI,Yes Bank,Web,3G,10,0,SUCCESS,0,0.5105321567768335,High Anomaly
TXN0000138809,2024-04-20 12:08:31,Bill Payment,Transport,755,26-35,46-55,Maharashtra,ICICI,ICICI,iOS,WiFi,12,1,SUCCESS,0,0.5105306196686141,High Anomaly
TXN0000197540,2024-08-22 11:50:04,P2P,Healthcare,584,46-55,46-55,Maharashtra,ICICI,IndusInd,Web,5G,11,0,SUCCESS,0,0.5105202553351115,High Anomaly
TXN0000244870,2024-06-29 21:02:50,P2M,Entertainment,108,46-55,36-45,Delhi,ICICI,SBI,Web,5G,21,1,SUCCESS,0,0.5105177766075372,High Anomaly
TXN0000129764,2024-10-04 09:20:35,P2P,Healthcare,878,46-55,36-45,Karnataka,Yes Bank,IndusInd,Web,5G,9,0,SUCCESS,0,0.5105162994656646,High Anomaly
TXN0000127462,2024-07-12 23:54:57,Bill Payment,Grocery,2658,56+,56+,Gujarat,SBI,SBI,Android,3G,23,0,SUCCESS,0,0.5105048692468271,High Anomaly
TXN0000111107,2024-09-06 16:54:29,P2M,Shopping,2532,46-55,56+,Delhi,ICICI,HDFC,iOS,WiFi,16,0,SUCCESS,0,0.5105042993600256,High Anomaly
TXN0000043781,2024-08-13 20:52:07,Recharge,Shopping,4513,18-25,56+,Rajasthan,ICICI,SBI,Android,WiFi,20,0,SUCCESS,0,0.5105042225399232,High Anomaly
TXN0000238502,2024-01-01 15:19:47,P2M,Grocery,200,18-25,56+,West Bengal,SBI,Axis,iOS,3G,15,0,SUCCESS,0,0.5105005214615652,High Anomaly
TXN0000013763,2024-08-16 07:26:21,P2M,Food,515,56+,46-55,Maharashtra,Axis,PNB,Web,4G,7,0,SUCCESS,0,0.5104974507148642,High Anomaly
TXN0000194645,2024-07-07 11:18:08,P2M,Education,9587,26-35,26-35,Delhi,Yes Bank,Axis,Web,5G,11,1,SUCCESS,0,0.5104960064365314,High Anomaly
TXN0000098605,2024-10-13 12:25:38,Recharge,Transport,135,26-35,36-45,Delhi,Kotak,Axis,iOS,3G,12,1,SUCCESS,0,0.5104959825185987,High Anomaly
TXN0000230200,2024-11-19 03:47:33,P2M,Utilities,666,26-35,26-35,Rajasthan,HDFC,Yes Bank,Web,WiFi,3,0,SUCCESS,0,0.5104930657635621,High Anomaly
TXN0000163304,2024-10-18 12:44:27,Bill Payment,Shopping,592,26-35,18-25,Rajasthan,SBI,Axis,Web,WiFi,12,0,SUCCESS,0,0.5104885955683162,High Anomaly
TXN0000018181,2024-09-07 12:43:47,Bill Payment,Entertainment,139,36-45,36-45,Uttar Pradesh,Kotak,Axis,Web,5G,12,1,SUCCESS,0,0.5104841309953317,High Anomaly
TXN0000168738,2024-05-29 16:01:47,Bill Payment,Other,849,18-25,46-55,Rajasthan,HDFC,HDFC,iOS,WiFi,16,0,SUCCESS,0,0.5104808410042543,High Anomaly
TXN0000088050,2024-10-31 08:58:10,Recharge,Food,821,46-55,36-45,Gujarat,PNB,ICICI,iOS,5G,8,0,SUCCESS,0,0.5104783465163227,High Anomaly
TXN0000143378,2024-02-07 20:56:07,P2M,Transport,41,56+,46-55,Andhra Pradesh,IndusInd,HDFC,iOS,5G,20,0,SUCCESS,0,0.5104777360090323,High Anomaly
TXN0000062490,2024-10-06 08:40:56,P2P,Food,88,26-35,36-45,Tamil Nadu,ICICI,Axis,Web,WiFi,8,1,FAILED,0,0.5104771189244887,High Anomaly
TXN0000115114,2024-01-12 13:20:49,Recharge,Utilities,590,46-55,26-35,Gujarat,Axis,Yes Bank,Android,WiFi,13,0,SUCCESS,0,0.5104710166370495,High Anomaly
TXN0000233578,2024-09-28 18:29:36,P2P,Grocery,910,36-45,36-45,Andhra Pradesh,Axis,Axis,Web,WiFi,18,1,SUCCESS,0,0.5104672520258376,High Anomaly
TXN0000044704,2024-09-27 18:08:40,Recharge,Entertainment,129,36-45,36-45,Telangana,PNB,IndusInd,iOS,5G,18,0,SUCCESS,0,0.5104650013383075,High Anomaly
TXN0000238481,2024-06-26 19:11:37,P2M,Shopping,3000,26-35,46-55,Karnataka,SBI,Kotak,Web,WiFi,19,0,SUCCESS,0,0.510464630214305,High Anomaly
TXN0000120572,2024-11-26 20:46:45,P2P,Grocery,117,18-25,18-25,Telangana,Yes Bank,PNB,Web,WiFi,20,0,SUCCESS,0,0.5104615728868841,High Anomaly
TXN0000037106,2024-12-08 10:56:53,Bill Payment,Fuel,6776,36-45,36-45,Uttar Pradesh,ICICI,SBI,iOS,3G,10,1,SUCCESS,0,0.5104606510210328,High Anomaly
TXN0000081405,2024-10-10 10:38:40,P2M,Food,951,46-55,46-55,West Bengal,Axis,Axis,iOS,WiFi,10,0,SUCCESS,0,0.5104545272672231,High Anomaly
TXN0000075234,2024-06-23 01:16:32,Bill Payment,Transport,73,36-45,36-45,Rajasthan,HDFC,SBI,iOS,WiFi,1,1,SUCCESS,0,0.5104541247558868,High Anomaly
TXN0000051824,2024-01-12 23:59:09,P2M,Grocery,2551,36-45,36-45,Telangana,HDFC,Kotak,Web,WiFi,23,0,SUCCESS,0,0.5104525290544332,High Anomaly
TXN0000146770,2024-09-07 07:12:56,P2M,Other,471,26-35,46-55,Delhi,PNB,Axis,iOS,WiFi,7,1,SUCCESS,0,0.5104511650705926,High Anomaly
TXN0000229483,2024-01-01 14:38:38,P2P,Utilities,1944,46-55,46-55,Uttar Pradesh,Kotak,IndusInd,Web,4G,14,0,FAILED,0,0.5104479899057623,High Anomaly
TXN0000125696,2024-11-25 21:30:42,P2M,Shopping,202,18-25,56+,Karnataka,PNB,ICICI,Web,5G,21,0,SUCCESS,0,0.5104453420462921,High Anomaly
TXN0000149704,2024-12-05 12:12:59,Bill Payment,Healthcare,1013,56+,46-55,Telangana,PNB,PNB,Android,WiFi,12,0,SUCCESS,0,0.5104412849515827,High Anomaly
TXN0000023457,2024-08-31 20:53:01,Recharge,Education,7110,18-25,56+,Tamil Nadu,PNB,HDFC,Android,5G,20,1,SUCCESS,0,0.5104405069408199,High Anomaly
TXN0000232002,2024-12-19 06:58:40,Bill Payment,Other,706,36-45,36-45,Telangana,HDFC,ICICI,iOS,WiFi,6,0,SUCCESS,0,0.5104395630146104,High Anomaly
TXN0000016976,2024-01-28 21:06:16,P2M,Shopping,2503,36-45,36-45,Rajasthan,IndusInd,Yes Bank,Web,5G,21,1,SUCCESS,0,0.5104215460986228,High Anomaly
TXN0000174871,2024-06-02 12:40:40,P2M,Food,113,56+,46-55,West Bengal,IndusInd,ICICI,Android,WiFi,12,1,SUCCESS,0,0.5104211672193651,High Anomaly
TXN0000215324,2024-01-16 22:22:48,P2P,Healthcare,1173,56+,26-35,Uttar Pradesh,ICICI,ICICI,iOS,WiFi,22,0,SUCCESS,0,0.510419354703657,High Anomaly
TXN0000019072,2024-12-04 22:56:20,P2M,Shopping,7480,36-45,36-45,Rajasthan,Yes Bank,SBI,Web,3G,22,0,SUCCESS,0,0.5104191328739451,High Anomaly
TXN0000065421,2024-02-09 03:26:56,Bill Payment,Healthcare,701,46-55,46-55,Andhra Pradesh,ICICI,HDFC,Android,WiFi,3,0,SUCCESS,0,0.5104190210990096,High Anomaly
TXN0000008649,2024-11-21 06:50:21,Bill Payment,Other,1106,36-45,18-25,Maharashtra,PNB,HDFC,Web,WiFi,6,0,SUCCESS,0,0.510418776552571,High Anomaly
TXN0000052006,2024-09-01 19:43:01,P2M,Grocery,368,26-35,46-55,Telangana,HDFC,SBI,Web,3G,19,1,SUCCESS,0,0.5104183428632959,High Anomaly
TXN0000082931,2024-03-08 18:12:51,Bill Payment,Education,11102,36-45,46-55,West Bengal,SBI,SBI,iOS,3G,18,0,SUCCESS,0,0.5104154984742482,High Anomaly
TXN0000000642,2024-04-15 18:03:47,Bill Payment,Education,14968,26-35,36-45,Maharashtra,Kotak,SBI,Web,3G,18,0,SUCCESS,0,0.5104107522825253,High Anomaly
TXN0000036265,2024-03-26 08:35:34,Bill Payment,Healthcare,211,26-35,46-55,West Bengal,IndusInd,SBI,iOS,5G,8,0,SUCCESS,0,0.5104082324345267,High Anomaly
TXN0000062334,2024-10-25 21:13:25,Recharge,Education,3918,18-25,26-35,Rajasthan,Axis,Axis,Web,4G,21,0,SUCCESS,0,0.5104075562328476,High Anomaly
TXN0000071769,2024-09-01 18:09:13,P2P,Fuel,2284,56+,56+,Gujarat,IndusInd,HDFC,iOS,5G,18,1,SUCCESS,0,0.5104034973806201,High Anomaly
TXN0000014333,2024-04-05 08:32:28,Bill Payment,Education,6521,46-55,18-25,Uttar Pradesh,ICICI,SBI,Android,WiFi,8,0,SUCCESS,0,0.5103981259400421,High Anomaly
TXN0000247550,2024-09-26 12:04:28,Bill Payment,Grocery,137,18-25,56+,Andhra Pradesh,Kotak,PNB,iOS,4G,12,0,SUCCESS,0,0.5103950521039351,High Anomaly
TXN0000242789,2024-12-15 08:24:40,P2M,Education,756,56+,56+,Gujarat,ICICI,SBI,Android,5G,8,1,SUCCESS,0,0.5103937727553527,High Anomaly
TXN0000186283,2024-03-18 10:16:27,P2P,Entertainment,130,36-45,36-45,Tamil Nadu,Axis,Axis,Web,WiFi,10,0,SUCCESS,0,0.5103900660436766,High Anomaly
TXN0000134498,2024-09-10 12:08:52,Bill Payment,Fuel,312,36-45,26-35,Rajasthan,ICICI,PNB,iOS,3G,12,0,SUCCESS,0,0.5103886962200598,High Anomaly
TXN0000109654,2024-06-23 08:27:05,Bill Payment,Food,110,18-25,26-35,Telangana,IndusInd,HDFC,iOS,WiFi,8,1,SUCCESS,0,0.5103823387801903,High Anomaly
TXN0000024700,2024-10-01 02:46:22,P2P,Transport,51,18-25,18-25,Karnataka,PNB,ICICI,Web,WiFi,2,0,SUCCESS,0,0.5103789834878686,High Anomaly
TXN0000049252,2024-04-27 22:24:44,P2M,Fuel,3275,46-55,18-25,Karnataka,HDFC,HDFC,iOS,WiFi,22,1,SUCCESS,0,0.5103764518118301,High Anomaly
TXN0000198921,2024-05-29 19:18:29,Bill Payment,Shopping,214,26-35,56+,Rajasthan,HDFC,PNB,Android,WiFi,19,0,SUCCESS,0,0.5103703129416622,High Anomaly
TXN0000174618,2024-06-27 13:05:51,P2M,Healthcare,261,36-45,18-25,Telangana,Kotak,ICICI,Web,WiFi,13,0,SUCCESS,0,0.5103701043719908,High Anomaly
TXN0000029634,2024-10-12 22:58:30,Bill Payment,Food,980,26-35,26-35,Rajasthan,SBI,HDFC,Web,3G,22,1,SUCCESS,0,0.5103697692244145,High Anomaly
TXN0000214913,2024-03-25 06:02:43,Bill Payment,Education,6622,46-55,46-55,Karnataka,Kotak,ICICI,iOS,4G,6,0,SUCCESS,0,0.5103667079617648,High Anomaly
TXN0000203600,2024-05-05 08:40:13,P2P,Healthcare,2706,56+,26-35,Telangana,SBI,PNB,iOS,5G,8,1,SUCCESS,0,0.5103632754752868,High Anomaly
TXN0000084983,2024-11-09 21:41:14,Bill Payment,Grocery,5553,36-45,56+,Rajasthan,Kotak,PNB,Android,5G,21,1,SUCCESS,0,0.5103609401629345,High Anomaly
TXN0000029621,2024-08-04 18:13:07,P2P,Food,154,18-25,18-25,Tamil Nadu,SBI,IndusInd,Web,3G,18,1,SUCCESS,0,0.510353237470197,High Anomaly
TXN0000206310,2024-03-16 06:25:55,P2M,Other,371,56+,26-35,Karnataka,Yes Bank,SBI,iOS,WiFi,6,1,FAILED,0,0.510333539025998,High Anomaly
TXN0000015208,2024-03-17 23:10:55,P2M,Entertainment,179,18-25,26-35,Uttar Pradesh,Axis,HDFC,Web,WiFi,23,1,SUCCESS,0,0.5103294642532458,High Anomaly
TXN0000165045,2024-01-13 08:39:09,Bill Payment,Shopping,1515,18-25,36-45,Maharashtra,Kotak,Yes Bank,Web,4G,8,1,SUCCESS,0,0.5103274108177764,High Anomaly
TXN0000096121,2024-06-30 18:50:56,Recharge,Transport,337,36-45,46-55,Maharashtra,Axis,IndusInd,Android,WiFi,18,1,SUCCESS,0,0.5103247717949468,High Anomaly
TXN0000046877,2024-08-17 21:37:27,P2P,Entertainment,236,36-45,36-45,Telangana,Yes Bank,PNB,Web,5G,21,1,SUCCESS,0,0.5103235119666044,High Anomaly
